date,temperature,humidity,pressure
2017-01-22 01:30:00+00:00,3.5,-13.975555,1.0153198
2017-01-22 02:30:00+00:00,3.1499996,-9.803265,0.8132324
2017-01-22 03:30:00+00:00,2.8500004,-7.5763855,0.41229248
2017-01-22 04:30:00+00:00,2.2000008,-7.807289,-0.98913574
2017-01-22 05:30:00+00:00,1.5,-4.9610176,-1.1920776
2017-01-22 06:30:00+00:00,1.0499992,-1.8601799,-1.3937378
2017-01-22 07:30:00+00:00,0.6000004,-0.44459915,-1.0961304
2017-01-22 08:30:00+00:00,0.20000076,-0.18664932,-0.89782715
2017-01-22 09:30:00+00:00,-0.35000038,1.5068321,-0.40112305
2017-01-22 10:30:00+00:00,-1.5,8.599045,0.2932129
2017-01-22 11:30:00+00:00,-4.200001,13.097538,-0.11798096
2017-01-22 12:30:00+00:00,-0.29999924,0.9144516,0.39788818
2017-01-22 13:30:00+00:00,-2.0,8.473888,0.7901001
2017-01-22 14:30:00+00:00,-0.6000004,-0.7976227,0.49682617
2017-01-22 15:30:00+00:00,-0.29999924,-6.9442253,0.2982788
2017-01-22 16:30:00+00:00,-0.70000076,0.24798965,-0.0031738281
2017-01-22 17:30:00+00:00,0.0,-0.20662689,-0.09991455
2017-01-22 18:30:00+00:00,-0.049999237,0.6101036,-0.10021973
2017-01-22 19:30:00+00:00,-0.35000038,1.393425,-0.30114746
2017-01-22 20:30:00+00:00,-0.75,2.4389763,-0.3031006
2017-01-22 21:30:00+00:00,-0.8500004,3.9255142,-0.20349121
2017-01-22 22:30:00+00:00,-0.8500004,5.1870728,0.19561768
2017-01-22 23:30:00+00:00,-0.8999996,9.170937,0.79473877
2017-01-23 00:30:00+00:00,0.25,0.028869629,0.80023193
2017-01-23 01:30:00+00:00,3.1000004,-13.839027,1.0130005
2017-01-23 02:30:00+00:00,2.6999989,-8.99062,0.7112427
2017-01-23 03:30:00+00:00,2.6500015,-7.1399345,0.21160889
2017-01-23 04:30:00+00:00,2.1999989,-5.169697,-0.58966064
2017-01-23 05:30:00+00:00,1.7000008,-4.430889,-1.0913086
2017-01-23 06:30:00+00:00,1.25,-3.7031898,-1.2929077
2017-01-23 07:30:00+00:00,0.6499996,-2.6684914,-1.2955322
2017-01-23 08:30:00+00:00,0.10000038,-0.59461594,-0.8986206
2017-01-23 09:30:00+00:00,-0.45000076,1.0012093,-0.20166016
2017-01-23 10:30:00+00:00,-1.3500004,7.348446,0.094177246
2017-01-23 11:30:00+00:00,-4.5,15.277847,-0.019348145
2017-01-23 12:30:00+00:00,-0.54999924,2.1016083,0.09741211
2017-01-23 13:30:00+00:00,-1.1000004,3.5750237,0.6942749
2017-01-23 14:30:00+00:00,1.6499996,-7.8317375,0.7064209
2017-01-23 15:30:00+00:00,-0.6499996,2.8069763,0.49645996
2017-01-23 16:30:00+00:00,-0.6499996,2.3218575,-0.0028686523
2017-01-23 17:30:00+00:00,-0.25,0.5769348,-0.10107422
2017-01-23 18:30:00+00:00,-2.1000004,10.05278,-0.20928955
2017-01-23 19:30:00+00:00,-2.3999996,12.623177,-0.31048584
2017-01-23 20:30:00+00:00,-0.19999981,0.26760864,-0.20074463
2017-01-23 21:30:00+00:00,0.34999943,-4.164894,-0.19818115
2017-01-23 22:30:00+00:00,0.25,-4.5046005,0.20111084
2017-01-23 23:30:00+00:00,-1.0,5.8011475,0.79418945
2017-01-24 00:30:00+00:00,0.40000057,-2.9699783,0.70092773
2017-01-24 01:30:00+00:00,2.499999,-9.001282,0.91033936
2017-01-24 02:30:00+00:00,3.1000004,-7.9085007,0.8130493
2017-01-24 03:30:00+00:00,2.8999996,-7.2509117,0.11254883
2017-01-24 04:30:00+00:00,2.0,-9.548573,-0.3908081
2017-01-24 05:30:00+00:00,1.0500011,-4.483696,-0.8944702
2017-01-24 06:30:00+00:00,0.69999886,-2.0284424,-1.1955566
2017-01-24 07:30:00+00:00,0.40000153,-1.7496452,-0.89727783
2017-01-24 08:30:00+00:00,0.049999237,-0.37506485,-0.6987915
2017-01-24 09:30:00+00:00,-0.39999962,1.1985512,0.19805908
2017-01-24 10:30:00+00:00,-1.2000008,5.4588585,0.29455566
2017-01-24 11:30:00+00:00,-4.699999,15.867748,-0.22003174
2017-01-24 12:30:00+00:00,-0.75,1.6685333,0.59576416
2017-01-24 13:30:00+00:00,-1.0500011,4.27042,0.7944946
2017-01-24 14:30:00+00:00,-0.54999924,3.516777,0.59661865
2017-01-24 15:30:00+00:00,-0.80000114,4.155327,0.29614258
2017-01-24 16:30:00+00:00,-0.8499985,4.674652,0.39562988
2017-01-24 17:30:00+00:00,-0.6000004,3.922676,-0.20257568
2017-01-24 18:30:00+00:00,-0.5,2.7196198,-0.4017334
2017-01-24 19:30:00+00:00,-0.3000002,0.8215637,-0.7003174
2017-01-24 20:30:00+00:00,-0.35000038,0.8280411,-0.401062
